animals,unit,geo,month,year,population
,Thousand heads (animals),Albania,A4110KC,2008,: 
,Thousand heads (animals),Austria,A4110KC,2008,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KC,2008,: 
,Thousand heads (animals),Belgium,A4110KC,2008,: 
,Thousand heads (animals),Bulgaria,A4110KC,2008,1150.68 
,Thousand heads (animals),Cyprus,A4110KC,2008,164.79 
,Thousand heads (animals),Czechia,A4110KC,2008,1.36 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KC,2008,: 
,Thousand heads (animals),Greece,A4110KC,2008,6454.00 
,Thousand heads (animals),Spain,A4110KC,2008,3064.39 
,Thousand heads (animals),Finland,A4110KC,2008,: 
,Thousand heads (animals),France,A4110KC,2008,1588.34 
,Thousand heads (animals),Croatia,A4110KC,2008,246.40 
,Thousand heads (animals),Hungary,A4110KC,2008,46.00 
,Thousand heads (animals),Ireland,A4110KC,2008,0.00 
,Thousand heads (animals),Iceland,A4110KC,2008,: 
,Thousand heads (animals),Italy,A4110KC,2008,5542.28 
,Thousand heads (animals),Lithuania,A4110KC,2008,: 
,Thousand heads (animals),Luxembourg,A4110KC,2008,0.23 
,Thousand heads (animals),Latvia,A4110KC,2008,: 
,Thousand heads (animals),Montenegro,A4110KC,2008,: 
,Thousand heads (animals),North Macedonia,A4110KC,2008,: 
,Thousand heads (animals),Malta,A4110KC,2008,10.89 
,Thousand heads (animals),Netherlands,A4110KC,2008,: 
,Thousand heads (animals),Poland,A4110KC,2008,60.31 
,Thousand heads (animals),Portugal,A4110KC,2008,456.48 
,Thousand heads (animals),Romania,A4110KC,2008,6950.90 
,Thousand heads (animals),Serbia,A4110KC,2008,: 
,Thousand heads (animals),Sweden,A4110KC,2008,0.00 
,Thousand heads (animals),Slovenia,A4110KC,2008,4.93 
,Thousand heads (animals),Slovakia,A4110KC,2008,183.64 
,Thousand heads (animals),Turkey,A4110KC,2008,: 
,Thousand heads (animals),United Kingdom,A4110KC,2008,0.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110KC,2008,: 
,Thousand heads (animals),Albania,A4110KD,2008,: 
,Thousand heads (animals),Austria,A4110KD,2008,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KD,2008,: 
,Thousand heads (animals),Belgium,A4110KD,2008,: 
,Thousand heads (animals),Bulgaria,A4110KD,2008,94.17 
,Thousand heads (animals),Cyprus,A4110KD,2008,19.25 
,Thousand heads (animals),Czechia,A4110KD,2008,60.48 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KD,2008,: 
,Thousand heads (animals),Greece,A4110KD,2008,450.00 
,Thousand heads (animals),Spain,A4110KD,2008,12351.89 
,Thousand heads (animals),Finland,A4110KD,2008,57.61 
,Thousand heads (animals),France,A4110KD,2008,4300.01 
,Thousand heads (animals),Croatia,A4110KD,2008,259.90 
,Thousand heads (animals),Hungary,A4110KD,2008,918.00 
,Thousand heads (animals),Ireland,A4110KD,2008,2527.34 
,Thousand heads (animals),Iceland,A4110KD,2008,: 
,Thousand heads (animals),Italy,A4110KD,2008,1667.29 
,Thousand heads (animals),Lithuania,A4110KD,2008,: 
,Thousand heads (animals),Luxembourg,A4110KD,2008,5.07 
,Thousand heads (animals),Latvia,A4110KD,2008,40.45 
,Thousand heads (animals),Montenegro,A4110KD,2008,: 
,Thousand heads (animals),North Macedonia,A4110KD,2008,: 
,Thousand heads (animals),Malta,A4110KD,2008,0.00 
,Thousand heads (animals),Netherlands,A4110KD,2008,: 
,Thousand heads (animals),Poland,A4110KD,2008,127.73 
,Thousand heads (animals),Portugal,A4110KD,2008,1594.75 
,Thousand heads (animals),Romania,A4110KD,2008,646.50 
,Thousand heads (animals),Serbia,A4110KD,2008,: 
,Thousand heads (animals),Sweden,A4110KD,2008,0.00 
,Thousand heads (animals),Slovenia,A4110KD,2008,90.06 
,Thousand heads (animals),Slovakia,A4110KD,2008,109.41 
,Thousand heads (animals),Turkey,A4110KD,2008,: 
,Thousand heads (animals),United Kingdom,A4110KD,2008,14013.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110KD,2008,: 
,Thousand heads (animals),Albania,A4120,2008,: 
,Thousand heads (animals),Austria,A4120,2008,116.50 
,Thousand heads (animals),Bosnia and Herzegovina,A4120,2008,: 
,Thousand heads (animals),Belgium,A4120,2008,: 
,Thousand heads (animals),Bulgaria,A4120,2008,229.99 
,Thousand heads (animals),Cyprus,A4120,2008,84.78 
,Thousand heads (animals),Czechia,A4120,2008,121.25 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,2008,546.80 
,Thousand heads (animals),Denmark,A4120,2008,17.00 
,Thousand heads (animals),Estonia,A4120,2008,17.50 
,Thousand heads (animals),Greece,A4120,2008,2090.00 
,Thousand heads (animals),Spain,A4120,2008,4536.01 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4120,2008,: 
,Thousand heads (animals),Finland,A4120,2008,36.54 
,Thousand heads (animals),France,A4120,2008,1826.86 
,Thousand heads (animals),Croatia,A4120,2008,33.10 
,Thousand heads (animals),Hungary,A4120,2008,272.00 
,Thousand heads (animals),Ireland,A4120,2008,895.61 
,Thousand heads (animals),Iceland,A4120,2008,: 
,Thousand heads (animals),Italy,A4120,2008,965.59 
,Thousand heads (animals),Lithuania,A4120,2008,19.80 
,Thousand heads (animals),Luxembourg,A4120,2008,2.77 
,Thousand heads (animals),Latvia,A4120,2008,26.62 
,Thousand heads (animals),Montenegro,A4120,2008,: 
,Thousand heads (animals),North Macedonia,A4120,2008,: 
,Thousand heads (animals),Malta,A4120,2008,1.96 
,Thousand heads (animals),Netherlands,A4120,2008,: 
,Thousand heads (animals),Poland,A4120,2008,81.59 
,Thousand heads (animals),Portugal,A4120,2008,507.02 
,Thousand heads (animals),Romania,A4120,2008,1284.20 
,Thousand heads (animals),Serbia,A4120,2008,: 
,Thousand heads (animals),Sweden,A4120,2008,273.65 
,Thousand heads (animals),Slovenia,A4120,2008,43.97 
,Thousand heads (animals),Slovakia,A4120,2008,68.59 
,Thousand heads (animals),Turkey,A4120,2008,: 
,Thousand heads (animals),United Kingdom,A4120,2008,7842.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4120,2008,: 
,Thousand heads (animals),Belgium,A4100,2007,150.53 
,Thousand heads (animals),Bulgaria,A4100,2007,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,2007,2537.79 
,Thousand heads (animals),Hungary,A4100,2007,: 
,Thousand heads (animals),Ireland,A4100,2007,5521.60 
,Thousand heads (animals),Lithuania,A4100,2007,: 
,Thousand heads (animals),Luxembourg,A4100,2007,8.28 
,Thousand heads (animals),Latvia,A4100,2007,: 
,Thousand heads (animals),Netherlands,A4100,2007,: 
,Thousand heads (animals),Poland,A4100,2007,331.92 
,Thousand heads (animals),Sweden,A4100,2007,505.47 
,Thousand heads (animals),Slovenia,A4100,2007,: 
,Thousand heads (animals),Slovakia,A4100,2007,: 
,Thousand heads (animals),Belgium,A4110K,2007,: 
,Thousand heads (animals),Bulgaria,A4110K,2007,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,2007,1509.22 
,Thousand heads (animals),Hungary,A4110K,2007,: 
,Thousand heads (animals),Ireland,A4110K,2007,2854.20 
,Thousand heads (animals),Lithuania,A4110K,2007,: 
,Thousand heads (animals),Luxembourg,A4110K,2007,3.83 
,Thousand heads (animals),Latvia,A4110K,2007,: 
,Thousand heads (animals),Netherlands,A4110K,2007,: 
,Thousand heads (animals),Poland,A4110K,2007,203.50 
,Thousand heads (animals),Sweden,A4110K,2007,230.60 
,Thousand heads (animals),Slovenia,A4110K,2007,: 
,Thousand heads (animals),Belgium,A4110KC,2007,: 
,Thousand heads (animals),Bulgaria,A4110KC,2007,: 
,Thousand heads (animals),Hungary,A4110KC,2007,: 
,Thousand heads (animals),Latvia,A4110KC,2007,: 
,Thousand heads (animals),Netherlands,A4110KC,2007,: 
,Thousand heads (animals),Poland,A4110KC,2007,44.35 
,Thousand heads (animals),Sweden,A4110KC,2007,: 
,Thousand heads (animals),Slovenia,A4110KC,2007,: 
,Thousand heads (animals),Belgium,A4110KD,2007,: 
,Thousand heads (animals),Bulgaria,A4110KD,2007,: 
,Thousand heads (animals),Hungary,A4110KD,2007,: 
,Thousand heads (animals),Latvia,A4110KD,2007,: 
,Thousand heads (animals),Netherlands,A4110KD,2007,: 
,Thousand heads (animals),Poland,A4110KD,2007,159.15 
,Thousand heads (animals),Sweden,A4110KD,2007,: 
,Thousand heads (animals),Slovenia,A4110KD,2007,: 
,Thousand heads (animals),Belgium,A4120,2007,: 
,Thousand heads (animals),Bulgaria,A4120,2007,: 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,2007,1028.57 
,Thousand heads (animals),Hungary,A4120,2007,: 
,Thousand heads (animals),Ireland,A4120,2007,2577.80 
,Thousand heads (animals),Lithuania,A4120,2007,: 
,Thousand heads (animals),Luxembourg,A4120,2007,4.44 
,Thousand heads (animals),Latvia,A4120,2007,: 
,Thousand heads (animals),Netherlands,A4120,2007,: 
,Thousand heads (animals),Poland,A4120,2007,128.42 
,Thousand heads (animals),Sweden,A4120,2007,274.86 
,Thousand heads (animals),Slovenia,A4120,2007,: 
,Thousand heads (animals),Albania,A4100,2007,: 
,Thousand heads (animals),Austria,A4100,2007,351.33 
,Thousand heads (animals),Bosnia and Herzegovina,A4100,2007,: 
,Thousand heads (animals),Belgium,A4100,2007,: 
,Thousand heads (animals),Bulgaria,A4100,2007,1526.39 
,Thousand heads (animals),Cyprus,A4100,2007,292.19 
,Thousand heads (animals),Czechia,A4100,2007,183.62 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4100,2007,1925.70 
,Thousand heads (animals),Denmark,A4100,2007,98.00 
,Thousand heads (animals),Estonia,A4100,2007,73.90 
,Thousand heads (animals),Greece,A4100,2007,8984.00 
,Thousand heads (animals),Spain,A4100,2007,22194.26 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4100,2007,: 
,Thousand heads (animals),European Union - 25 countries (2004-2006),A4100,2007,: 
,Thousand heads (animals),European Union - 27 countries (2007-2013),A4100,2007,: 
,Thousand heads (animals),European Union - 27 countries (from 2020),A4100,2007,72118.00 e
,Thousand heads (animals),European Union - 28 countries (2013-2020),A4100,2007,: 
,Thousand heads (animals),Finland,A4100,2007,90.30 
,Thousand heads (animals),France,A4100,2007,8284.51 
,Thousand heads (animals),Croatia,A4100,2007,: 
,Thousand heads (animals),Hungary,A4100,2007,1232.00 
,Thousand heads (animals),Ireland,A4100,2007,3530.54 
,Thousand heads (animals),Iceland,A4100,2007,: 
,Thousand heads (animals),Italy,A4100,2007,8237.00 
,Thousand heads (animals),Lithuania,A4100,2007,43.30 
,Thousand heads (animals),Luxembourg,A4100,2007,8.17 
,Thousand heads (animals),Latvia,A4100,2007,53.92 
,Thousand heads (animals),Montenegro,A4100,2007,: 
,Thousand heads (animals),North Macedonia,A4100,2007,: 
,Thousand heads (animals),Malta,A4100,2007,12.32 
,Thousand heads (animals),Netherlands,A4100,2007,1715.00 
,Thousand heads (animals),Poland,A4100,2007,315.56 
,Thousand heads (animals),Portugal,A4100,2007,2703.13 
,Thousand heads (animals),Romania,A4100,2007,8469.20 
,Thousand heads (animals),Serbia,A4100,2007,: 
,Thousand heads (animals),Sweden,A4100,2007,520.88 
,Thousand heads (animals),Slovenia,A4100,2007,131.18 
,Thousand heads (animals),Slovakia,A4100,2007,347.18 
,Thousand heads (animals),Turkey,A4100,2007,: 
,Thousand heads (animals),United Kingdom,A4100,2007,23676.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4100,2007,: 
,Thousand heads (animals),Albania,A4110K,2007,: 
,Thousand heads (animals),Austria,A4110K,2007,228.95 
,Thousand heads (animals),Bosnia and Herzegovina,A4110K,2007,: 
,Thousand heads (animals),Belgium,A4110K,2007,: 
,Thousand heads (animals),Bulgaria,A4110K,2007,1292.21 
,Thousand heads (animals),Cyprus,A4110K,2007,189.10 
,Thousand heads (animals),Czechia,A4110K,2007,59.90 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110K,2007,1392.20 
,Thousand heads (animals),Denmark,A4110K,2007,76.00 
,Thousand heads (animals),Estonia,A4110K,2007,53.20 
,Thousand heads (animals),Greece,A4110K,2007,6591.00 
,Thousand heads (animals),Spain,A4110K,2007,16830.61 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4110K,2007,: 
,Thousand heads (animals),Finland,A4110K,2007,56.38 
,Thousand heads (animals),France,A4110K,2007,6273.43 
,Thousand heads (animals),Croatia,A4110K,2007,: 
,Thousand heads (animals),Hungary,A4110K,2007,977.00 
,Thousand heads (animals),Ireland,A4110K,2007,2662.87 
,Thousand heads (animals),Iceland,A4110K,2007,: 
,Thousand heads (animals),Italy,A4110K,2007,7265.00 
,Thousand heads (animals),Lithuania,A4110K,2007,24.40 
,Thousand heads (animals),Luxembourg,A4110K,2007,4.63 
,Thousand heads (animals),Latvia,A4110K,2007,31.71 
,Thousand heads (animals),Montenegro,A4110K,2007,: 
,Thousand heads (animals),North Macedonia,A4110K,2007,: 
,Thousand heads (animals),Malta,A4110K,2007,10.74 
,Thousand heads (animals),Netherlands,A4110K,2007,1285.00 
,Thousand heads (animals),Poland,A4110K,2007,210.77 
,Thousand heads (animals),Portugal,A4110K,2007,2136.87 
,Thousand heads (animals),Romania,A4110K,2007,7207.00 
,Thousand heads (animals),Serbia,A4110K,2007,: 
,Thousand heads (animals),Sweden,A4110K,2007,247.23 
,Thousand heads (animals),Slovenia,A4110K,2007,90.80 
,Thousand heads (animals),Slovakia,A4110K,2007,276.30 
,Thousand heads (animals),Turkey,A4110K,2007,: 
,Thousand heads (animals),United Kingdom,A4110K,2007,14841.00 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110K,2007,: 
,Thousand heads (animals),Albania,A4110KC,2007,: 
,Thousand heads (animals),Austria,A4110KC,2007,: 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KC,2007,: 
,Thousand heads (animals),Belgium,A4110KC,2007,: 
,Thousand heads (animals),Bulgaria,A4110KC,2007,1181.59 
,Thousand heads (animals),Cyprus,A4110KC,2007,: 
,Thousand heads (animals),Czechia,A4110KC,2007,1.80 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KC,2007,: 
,Thousand heads (animals),Greece,A4110KC,2007,6229.00 
,Thousand heads (animals),Spain,A4110KC,2007,3057.62 
,Thousand heads (animals),Finland,A4110KC,2007,: 
,Thousand heads (animals),France,A4110KC,2007,1604.49 
,Thousand heads (animals),Croatia,A4110KC,2007,: 
,Thousand heads (animals),Hungary,A4110KC,2007,68.00 
,Thousand heads (animals),Ireland,A4110KC,2007,0.00 
,Thousand heads (animals),Iceland,A4110KC,2007,: 
,Thousand heads (animals),Italy,A4110KC,2007,5617.00 
,Thousand heads (animals),Lithuania,A4110KC,2007,: 
,Thousand heads (animals),Luxembourg,A4110KC,2007,: 
,Thousand heads (animals),Latvia,A4110KC,2007,: 
,Thousand heads (animals),Montenegro,A4110KC,2007,: 
,Thousand heads (animals),North Macedonia,A4110KC,2007,: 
,Thousand heads (animals),Malta,A4110KC,2007,10.74 
,Thousand heads (animals),Netherlands,A4110KC,2007,: 
,Thousand heads (animals),Poland,A4110KC,2007,52.28 
,Thousand heads (animals),Portugal,A4110KC,2007,481.06 
,Thousand heads (animals),Romania,A4110KC,2007,6636.90 
,Thousand heads (animals),Serbia,A4110KC,2007,: 
,Thousand heads (animals),Sweden,A4110KC,2007,: 
,Thousand heads (animals),Slovenia,A4110KC,2007,3.99 
,Thousand heads (animals),Slovakia,A4110KC,2007,174.07 
,Thousand heads (animals),Turkey,A4110KC,2007,: 
,Thousand heads (animals),United Kingdom,A4110KC,2007,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110KC,2007,: 
,Thousand heads (animals),Albania,A4110KD,2007,: 
,Thousand heads (animals),Austria,A4110KD,2007,122.38 
,Thousand heads (animals),Bosnia and Herzegovina,A4110KD,2007,: 
,Thousand heads (animals),Belgium,A4110KD,2007,: 
,Thousand heads (animals),Bulgaria,A4110KD,2007,110.62 
,Thousand heads (animals),Cyprus,A4110KD,2007,: 
,Thousand heads (animals),Czechia,A4110KD,2007,58.10 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4110KD,2007,: 
,Thousand heads (animals),Greece,A4110KD,2007,362.00 
,Thousand heads (animals),Spain,A4110KD,2007,13772.99 
,Thousand heads (animals),Finland,A4110KD,2007,: 
,Thousand heads (animals),France,A4110KD,2007,4668.94 
,Thousand heads (animals),Croatia,A4110KD,2007,: 
,Thousand heads (animals),Hungary,A4110KD,2007,909.00 
,Thousand heads (animals),Ireland,A4110KD,2007,2662.87 
,Thousand heads (animals),Iceland,A4110KD,2007,: 
,Thousand heads (animals),Italy,A4110KD,2007,1648.00 
,Thousand heads (animals),Lithuania,A4110KD,2007,: 
,Thousand heads (animals),Luxembourg,A4110KD,2007,: 
,Thousand heads (animals),Latvia,A4110KD,2007,31.71 
,Thousand heads (animals),Montenegro,A4110KD,2007,: 
,Thousand heads (animals),North Macedonia,A4110KD,2007,: 
,Thousand heads (animals),Malta,A4110KD,2007,: 
,Thousand heads (animals),Netherlands,A4110KD,2007,: 
,Thousand heads (animals),Poland,A4110KD,2007,158.49 
,Thousand heads (animals),Portugal,A4110KD,2007,1655.80 
,Thousand heads (animals),Romania,A4110KD,2007,570.10 
,Thousand heads (animals),Serbia,A4110KD,2007,: 
,Thousand heads (animals),Sweden,A4110KD,2007,: 
,Thousand heads (animals),Slovenia,A4110KD,2007,86.81 
,Thousand heads (animals),Slovakia,A4110KD,2007,102.23 
,Thousand heads (animals),Turkey,A4110KD,2007,: 
,Thousand heads (animals),United Kingdom,A4110KD,2007,: 
,Thousand heads (animals),Kosovo (under United Nations Security Council Resolution 1244/99),A4110KD,2007,: 
,Thousand heads (animals),Albania,A4120,2007,: 
,Thousand heads (animals),Austria,A4120,2007,122.38 
,Thousand heads (animals),Bosnia and Herzegovina,A4120,2007,: 
,Thousand heads (animals),Belgium,A4120,2007,: 
,Thousand heads (animals),Bulgaria,A4120,2007,234.18 
,Thousand heads (animals),Cyprus,A4120,2007,103.09 
,Thousand heads (animals),Czechia,A4120,2007,123.72 
,Thousand heads (animals),Germany (until 1990 former territory of the FRG),A4120,2007,533.50 
,Thousand heads (animals),Denmark,A4120,2007,22.00 
,Thousand heads (animals),Estonia,A4120,2007,20.70 
,Thousand heads (animals),Greece,A4120,2007,2393.00 
,Thousand heads (animals),Spain,A4120,2007,5363.65 
,Thousand heads (animals),European Union - 15 countries (1995-2004),A4120,2007,: 
,Thousand heads (animals),Finland,A4120,2007,33.92 
,Thousand heads (animals),France,A4120,2007,2011.08 
,Thousand heads (animals),Croatia,A4120,2007,: 
,Thousand heads (animals),Hungary,A4120,2007,255.00 
,Thousand heads (animals),Ireland,A4120,2007,867.67 
,Thousand heads (animals),Iceland,A4120,2007,: 
,Thousand heads (animals),Italy,A4120,2007,972.00 
,Thousand heads (animals),Lithuania,A4120,2007,18.90 
,Thousand heads (animals),Luxembourg,A4120,2007,3.54 
,Thousand heads (animals),Latvia,A4120,2007,22.21 
,Thousand heads (animals),Montenegro,A4120,2007,: 
,Thousand heads (animals),North Macedonia,A4120,2007,: 
,Thousand heads (animals),Malta,A4120,2007,1.57 
,Thousand heads (animals),Netherlands,A4120,2007,: 
,Thousand heads (animals),Poland,A4120,2007,104.80 
,Thousand heads (animals),Portugal,A4120,2007,566.27 
